gene	probeID	logFC	AveExpr	t	P.Value	adj.P.Val	B
C3orf58	TC0300013884.hg.1	4.49248123168945	12.3005971113841	4.76440287676085	0.00087965390663911	0.0539317637104036	-0.381527905175068
AC025279.1	TC1600009924.hg.1	-2.36695909500122	16.5720289548238	-4.76198698176523	0.000882750964072808	0.0540499922816777	-0.385034771939102
AC073215.1	TC0200012683.hg.1	3.20527744293213	9.29353523254395	4.76130548866871	0.000883626709293111	0.0540559029016194	-0.386024175864597
MTERF3	TC0800011172.hg.1	-2.57392525672913	9.30599272251129	-4.76061179081913	0.00088451909135253	0.0540866466856355	-0.387031371910351
SCCPDH	TC0100012278.hg.1	-1.67705345153809	8.87774658203125	-4.7598167830178	0.000885542983923292	0.0541185458750678	-0.388185752841932
RPP21	TC0600014095.hg.1	-3.15315020084381	5.77383031447728	-4.75780860307812	0.000888134966544322	0.0541453272855193	-0.391102135813942
sersheebu	TC1300006719.hg.1	3.07181525230408	5.93988200028737	4.7577135007954	0.000888257917049936	0.0541453272855193	-0.391240263587459
PMP22	TC1700009850.hg.1	4.36406326293945	10.9805119037628	4.75754826719146	0.000888471578244454	0.0541453272855193	-0.39148025428242
JAM3	TC1100009611.hg.1	2.77819228172302	9.37403726577759	4.75714675656239	0.000888990994676658	0.0541453272855193	-0.39206343887824
MAOA	TC0X00007053.hg.1	2.27191591262817	5.9172694683075	4.75667560574103	0.000889600915200403	0.0541587007369372	-0.392747805655437
AL590085.1	TC0100016591.hg.1	-2.24048757553101	14.4655208587646	-4.75548290794229	0.000891146901344215	0.0542052506913648	-0.394480402227971
RAB3GAP2	TC0100017374.hg.1	-2.82445764541626	13.6812107563019	-4.7548842870257	0.0008919239208736	0.0542287398780051	-0.395350083058513
TTC37	TC0500011490.hg.1	-2.40518569946289	8.11972200870514	-4.75456240185524	0.000892342032140539	0.0542303965174503	-0.395817742850674
RPL12P1	TC0600011542.hg.1	-2.19970774650574	6.72657171885173	-4.75355169712157	0.000893656243748414	0.0542627289010388	-0.397286276282864
RP5-1120P11.4	TC0600011901.hg.1	-1.84120059013367	5.39970521132151	-4.7531384435589	0.000894194189531028	0.054271641656379	-0.397886770327116
RPL7P48	TC1700011141.hg.1	-1.38721537590027	6.78816958268483	-4.75228706650943	0.000895303545738616	0.0542724406880105	-0.399123978980834
ATOX1	TC0500012523.hg.1	-2.7293119430542	7.8263533115387	-4.75222777736432	0.000895380855056802	0.0542724406880105	-0.399210141227826
RP11-253E3.1	TC1200009630.hg.1	-1.96950602531433	7.20038561026255	-4.75098639923609	0.000897001172776125	0.0543469116667352	-0.401014303704975
glyra	TC1600008161.hg.1	1.11406946182251	3.93886758883794	4.75006051465852	0.000898211729286389	0.0543784468831326	-0.402360095681673
PPA1	TC1000010914.hg.1	-2.939133644104	12.5820992787679	-4.74998883034549	0.000898305526369526	0.0543784468831326	-0.402464295750475
WBP1	TC0200016476.hg.1	-3.29858064651489	10.2667408784231	-4.74811754731933	0.000900757757015392	0.0544588060197385	-0.405184664285644
AL049871.1	TC1400009383.hg.1	-2.24045181274414	16.253121137619	-4.74807732084796	0.000900810550400373	0.0544588060197385	-0.405243149200695
AC092309.1	TC1900010938.hg.1	-2.31597948074341	16.9762567679087	-4.74696732282294	0.000902268620880137	0.054523196778752	-0.406857063235128
AC073072.7	TC0700010452.hg.1	-3.35231494903565	11.6995043754578	-4.74493692997937	0.000904942229405443	0.0545708641977538	-0.409809699604371
AMD1P2	TC0X00011250.hg.1	1.56809818744659	4.4344381292661	4.74489981835253	0.000904991176434743	0.0545708641977538	-0.409863673911381
AMD1P2	TC0Y00007314.hg.1	1.56809818744659	4.4344381292661	4.74489981835253	0.000904991176434743	0.0545708641977538	-0.409863673911381
RP3-342P20.2	TC0100007937.hg.1	-1.89388465881348	7.45006052652995	-4.74487491284851	0.000905024026228199	0.0545708641977538	-0.409899896028707
IQGAP3	TC0100016003.hg.1	3.84055972099304	8.9506405989329	4.74444942952637	0.0009055854258205	0.0545809947460753	-0.410518725969346
CASC4P1	TC1300008222.hg.1	4.55481171607971	6.69508683681488	4.74029153091013	0.000911091139528535	0.0548081203035377	-0.416567498323333
RPL7P26	TC0600010945.hg.1	-1.70038938522339	4.314783791701	-4.74014991171702	0.000911279294089186	0.0548081203035377	-0.416773567725884
RPL30P3	TC0200011675.hg.1	-2.01580154895782	4.65401003758113	-4.73939831427133	0.000912278557515877	0.0548081203035377	-0.417867264812514
AC138744.2	TC1700008601.hg.1	-1.50451302528381	4.4695174296697	-4.73907767373248	0.000912705211390117	0.0548081203035377	-0.418333875446244
UBBP2	TC0100017326.hg.1	-2.62252521514892	7.26547122001648	-4.73898982121842	0.00091282214775635	0.0548081203035377	-0.418461725144491
TRIM39-RPP21	TC0600014096.hg.1	-2.82805871963501	6.83702051639557	-4.73892454132247	0.000912909049129522	0.0548081203035377	-0.418556726205821
RPL8P2	TC2100007882.hg.1	-1.6950364112854	9.47454619407654	-4.73680283738571	0.000915738302203413	0.0548222383868876	-0.421644771248714
ARGLU1	TC1300009714.hg.1	3.1349835395813	10.6759223937988	4.73668363084966	0.000915897539503172	0.0548222383868876	-0.421818291421606
RPS20P35	TC1700007724.hg.1	-1.48957896232605	3.45106903711955	-4.73653785562969	0.000916092307711843	0.0548222383868876	-0.422030488619933
EEF1E1	TC0600014239.hg.1	-2.01074409484863	10.5683156649272	-4.73597913358603	0.000916839218065851	0.0548222383868876	-0.422843820498723
RSPRY1	TC1600007990.hg.1	2.62069082260131	12.1199369430542	4.73593800336414	0.000916894227428973	0.0548222383868876	-0.422903695661215
AC091633.2	TC0300013917.hg.1	-1.83455467224121	8.23281308015188	-4.73578753454017	0.000917095501070064	0.0548222383868876	-0.423122742274772
RFESDP1	TC1300006568.hg.1	-1.33144235610962	4.02878242731094	-4.73530485308049	0.000917741475280253	0.0548372269542458	-0.423825434349136
AC005534.6	TC0700009850.hg.1	-1.26294016838074	4.96607935428619	-4.73459098189049	0.000918697742358332	0.0548597365027804	-0.424864759755406
RP11-12M5.4	TC0100016566.hg.1	3.45680379867554	6.01370664437612	4.73347585711676	0.000920193639066409	0.0548597365027804	-0.426488426141558
AC090206.1	TC1800008341.hg.1	2.10994815826416	5.58660634358724	4.73322286053534	0.000920533386054101	0.0548597365027804	-0.426856825729829
HSPE1P10	TC0500011928.hg.1	-1.55885922908783	3.87393267949422	-4.73297519850844	0.000920866099060469	0.0548597365027804	-0.427217466899836
RPS10P14	TC0700007225.hg.1	-1.70729041099549	5.90517691771189	-4.73238454072349	0.000921660116330036	0.0548597365027804	-0.428077610366724
LOC100506368	TC1100013077.hg.1	2.11477017402649	6.43885318438212	4.73236337668697	0.000921688580565239	0.0548597365027804	-0.428108431413927
AL592549.1	TC0900011376.hg.1	-2.41021251678467	16.7468167940776	-4.73159653991989	0.000922720558970329	0.0548597365027804	-0.429225216870914
ZNF320	TC1900012028.hg.1	1.75096583366394	7.62966191768646	4.73149077793413	0.000922862986035456	0.0548597365027804	-0.429379250758504
RP11-342F17.2	TC0500007886.hg.1	-1.69065856933594	5.7506936788559	-4.72953235568865	0.000925504591600697	0.0549696637678248	-0.43223184485942
FBL	TSUnmapped00000776.hg.1	-3.95613193511963	15.0297551949819	-4.72855487770234	0.000926826076241728	0.0550245973248432	-0.433655836419258
EEF1D	TC0800012144.hg.1	-3.05871629714966	8.71299854914347	-4.72812044868626	0.000927414041703954	0.055035954326867	-0.434288760126885
AL035422.1	TC0X00010359.hg.1	-1.86178112030029	16.9492168426514	-4.72704783469177	0.000928867446603271	0.0550523047770663	-0.435851584819793
ECI2	TC0600010647.hg.1	-3.12462377548218	9.34565687179565	-4.72703863184993	0.000928879927082866	0.0550523047770663	-0.435864994343697
LIN7B	TC1900008526.hg.1	-1.37866640090943	5.29022530714671	-4.72572039703407	0.00093066950887366	0.0551239744187103	-0.437785936787592
MYADM	TC1900008824.hg.1	3.55289602279663	15.7873620986938	4.7255627322834	0.000930883794464941	0.0551239744187103	-0.438015704884981
ASXL1	TC2000007117.hg.1	-2.76332330703735	11.4893538157145	-4.719521830346	0.000939133922910888	0.0555177401509464	-0.446822090914591
CTD-3113P16.11	TC1900009075.hg.1	1.68357253074646	4.82458333174388	4.71911321915047	0.00093969477963432	0.0555272368826081	-0.447417962426243
bapo	TC2200006562.hg.1	2.8855551481247	5.02890608708064	4.71864084925046	0.000940343596782399	0.0555419209602273	-0.448106844001135
TNRC6B	TC2200007419.hg.1	2.54566812515259	9.70033589998881	4.71764112571677	0.000941718331028879	0.0555563273856383	-0.449564904923408
SERINC5	TC0500011260.hg.1	3.76180005073547	9.24008921782176	4.71758994822932	0.000941788763638482	0.0555563273856383	-0.449639549551303
AL022574.1	TC0X00010183.hg.1	1.63518488407135	4.21064025163651	4.71680672246728	0.00094286737379699	0.0555606845250936	-0.450781968739082
AIP	TC1100008139.hg.1	-2.92771053314209	6.08846763769786	-4.71666406043321	0.000943063981091898	0.0555606845250936	-0.450990066754358
F2RL2	TC0500011194.hg.1	2.8213357925415	6.12540284792582	4.71619770897148	0.000943706981005911	0.0555749682001974	-0.45167034515385
RPL39P3	TC0600012290.hg.1	-3.90018081665039	15.1944607098897	-4.71580126896747	0.000944253955888505	0.0555835872336659	-0.452248668038022
DBNDD2	TC2000009924.hg.1	-2.41528356075287	5.78655789295832	-4.71368887194781	0.000947174177398781	0.0557317921751376	-0.455330616250968
HDLBP	TC0200016347.hg.1	-3.72351837158203	14.7894777456919	-4.7133994494465	0.00094757503146888	0.0557317921751376	-0.455752931271914
skorgleyby	TC0600009050.hg.1	1.59229874610901	5.54943915208181	4.71210717801169	0.000949367055763437	0.0558135305728382	-0.457638723433047
C6orf52	TC0600010790.hg.1	-2.3392231464386	6.76218648751577	-4.70910737046851	0.000953540924059544	0.0560192593819334	-0.462017277448144
bleyvey	TC2000009443.hg.1	1.63913059234619	4.99221845467885	4.70901200173264	0.000953673938953668	0.0560192593819334	-0.462156501234329
fleefeybo	TC0300011025.hg.1	2.84903883934021	6.21940084298452	4.70843504499151	0.000954479067939257	0.0560428261875718	-0.46299879946486
mayoro	TC1100008815.hg.1	1.29344940185547	3.86677126089732	4.70732492171813	0.000956030259675633	0.0560627296613253	-0.464619609198381
sheyzey	TC1400010126.hg.1	1.45240032672882	3.29785730441411	4.70655687224056	0.000957105041482362	0.0560704187281822	-0.465741091789867
MRPL41	TC0900009301.hg.1	-2.11475896835327	10.3082688649495	-4.70601416137564	0.00095786526990416	0.0560704187281822	-0.46653359588762
snorfloyby	TC0600007277.hg.1	2.82604074478149	9.08502380053202	4.70589597132345	0.000958030915778842	0.0560704187281822	-0.466706191153398
GEMIN8	TC0X00009107.hg.1	-2.24526143074036	5.88549407323201	-4.70578818393837	0.000958182008753613	0.0560704187281822	-0.466863597052218
AC002395.1	TC1200011938.hg.1	-1.82483911514282	16.9969174067179	-4.70542404457147	0.000958692636043113	0.0560766483085167	-0.467395376290495
AC027348.1	TC1600007795.hg.1	-1.56945896148681	15.1891620159149	-4.70466955186161	0.000959751574783246	0.0561149314131064	-0.468497281152244
RPL19P20	TC0X00007069.hg.1	-1.57487559318542	5.6520840326945	-4.70243841417601	0.000962890312460432	0.0562510384851885	-0.47175627056814
AC004837.5	TC0700010814.hg.1	1.45006418228149	3.97254884243011	4.70211680371604	0.000963343652961314	0.0562532121923852	-0.472226104591584
MARVELD2	TC0500007676.hg.1	5.30652046203613	12.6335150400798	4.701494515636	0.000964221474149911	0.0562532121923852	-0.473135236954819
RPL7P4	TC0600011378.hg.1	-2.18080568313599	5.58919938405355	-4.70135554320857	0.000964417630089871	0.0562532121923852	-0.473338276899662
PHACTR2	TC0600014188.hg.1	2.4297034740448	8.92093018690745	4.70065436688809	0.000965407971904813	0.0562796340596358	-0.474362746493492
AC009120.8	TC1600008399.hg.1	-1.35832905769348	5.47296583652496	-4.69951256598715	0.000967022975850718	0.0563501061673279	-0.476031160631237
RP11-141O15.1	TC1600009699.hg.1	1.3894317150116	3.3784139752388	4.69698976021256	0.000970601555987316	0.0565111678075787	-0.479718219594152
EXOSC5	TC1900010746.hg.1	-2.5918288230896	6.78572221597036	-4.6956859800356	0.000972456495467485	0.0565773302502195	-0.481624062285627
RP11-5G18.2	TC1000011939.hg.1	2.70491290092468	9.17556583881378	4.69163724783292	0.000978240944308099	0.0567416554423191	-0.487544073505005
RPS24P18	TC1800006934.hg.1	-1.46941542625427	5.1907080411911	-4.69100667309532	0.000979145150450112	0.0567703693686589	-0.488466316995297
RPL7P7	TC0100012770.hg.1	-1.94553482532501	5.18697534004847	-4.68987022047364	0.000980777008119035	0.0568412305728803	-0.490128581795354
AL162151.3	TC1400008159.hg.1	-3.38195037841797	9.18472464879354	-4.68923911206502	0.000981684484035769	0.0568700683664062	-0.491051775187705
RP11-181G12.2	TC0100012515.hg.1	1.31031692028046	4.02975885073344	4.68645449156134	0.000985699225348391	0.057010445046363	-0.495125875474048
MRPS18B	TC0600014097.hg.1	-2.67755794525146	5.96483973662059	-4.68641848438301	0.00098575125349544	0.057010445046363	-0.495178564277383
HADH	TC0400008348.hg.1	-2.70038509368896	8.15595952669779	-4.68517509666836	0.00098754967100527	0.0570871329368091	-0.496998116954197
charerbo	TC0100015930.hg.1	2.01052975654602	4.7448405623436	4.68449633827931	0.000988532894176176	0.057099915238332	-0.497991499572342
SPAST	TC0200007174.hg.1	2.10349798202514	10.337974468867	4.68403468594305	0.000989202222753714	0.0571147991660275	-0.498667181122652
RP11-395L14.18	TC0200013937.hg.1	2.03203463554382	5.83990259965261	4.68314426847948	0.000990494564602112	0.0571656274399834	-0.499970501331501
ARL2	TC1100013037.hg.1	-4.01147890090942	8.02922276655833	-4.6824652603009	0.000991481280196358	0.0571987817966086	-0.500964458774583
flolar	TC0900007648.hg.1	1.92719566822052	4.89521406094233	4.68170924836285	0.000992581129719483	0.0572384326030464	-0.50207121948122
ATP5SL	TC1900010748.hg.1	-2.8916163444519	9.08562366167704	-4.68043991705619	0.000994430687603901	0.0572974608603003	-0.50392964704856
CTB-113P19.5	TC0500012522.hg.1	2.68908357620239	5.94492228825887	4.68004491240442	0.000995007003650141	0.0573068687096052	-0.504508023092689
GMPS	TC0300009271.hg.1	-2.61426258087158	15.6548138459524	-4.67800669326993	0.000997986456920326	0.0574307884551682	-0.507492812406101
AC004941.5	TC0700012985.hg.1	2.23450756072998	14.4434123039246	4.67747758987526	0.000998761451663228	0.0574515578818468	-0.508267739910996
AL671972.1	TC1000007767.hg.1	1.87655138969421	4.66025517384211	4.67707099223786	0.000999357444639294	0.0574620176777782	-0.508863273705677
neeboybu	TC0300012427.hg.1	1.76544225215912	3.93583901723226	4.67550673404246	0.00100165388336154	0.0575702021735693	-0.511154638797088
KIF15	TC0300007223.hg.1	-3.07821559906006	7.52511962254842	-4.6740922448111	0.00100373529906481	0.0576527243645913	-0.513226937830401
AC018463.5	TC0200006720.hg.1	-1.62983608245849	4.3342080116272	-4.67376481067306	0.00100421777467672	0.0576527243645913	-0.513706688801022
cheyjeebo	TC0200012311.hg.1	2.58198857307434	5.03400874137878	4.67336317683727	0.00100480992180376	0.0576527243645913	-0.514295178102416
voyfawbu	TC0100009460.hg.1	1.58463907241821	8.82593933741252	4.67333417466055	0.00100485269545889	0.0576527243645913	-0.514337674150445
AC107613.1	TC0X00009297.hg.1	-2.13854789733887	17.1315101782481	-4.67312088556493	0.0010051673230599	0.0576527243645913	-0.514650204388754
CHTF8	TC1600010711.hg.1	-2.76814413070678	11.9116512139638	-4.6698869939219	0.00100995061049618	0.0578278368189624	-0.519389635813126
smarjaw	TC0600007890.hg.1	2.05345618724823	4.39823953310649	4.66981886475879	0.00101005164198058	0.0578278368189624	-0.519489499579135
RP1-96H9.5	TC1200009718.hg.1	-2.21594285964966	5.70995120207469	-4.66964848936048	0.00101030434573617	0.0578278368189624	-0.519739239012067
sleewar	TC2200007015.hg.1	1.72843050956726	6.47638404369354	4.66312471557213	0.0010200314406783	0.0581999930383565	-0.52930521432189
RPL39P18	TC0300006790.hg.1	-2.02475142478943	7.09365594387054	-4.66303757332348	0.00102016204597847	0.0581999930383565	-0.529433036815862
RP11-259F16.3	TC1000010871.hg.1	-1.89002084732055	6.20016793409983	-4.66126196486778	0.00102282714542564	0.0582801446784723	-0.532037795242143
MRPL57	TC1300006522.hg.1	-1.9709198474884	6.62121117115021	-4.66048439251109	0.00102399658024263	0.0583138933083851	-0.533178618150743
RPL19P21	TC0X00008725.hg.1	-1.59305667877197	7.4443105061849	-4.65992350121875	0.0010248410216992	0.0583138933083851	-0.534001592091897
AKTIP	TC1600010341.hg.1	-2.43501591682434	6.45565716425578	-4.65885262408384	0.00102645532848695	0.0583431153424504	-0.535572980541531
PPIAP33	TC0900006609.hg.1	-1.72014689445495	5.75984545548757	-4.6581550519198	0.00102750835099547	0.0583551560208211	-0.536596680367669
FLII	TC1700009969.hg.1	-3.31859540939331	12.5577437082926	-4.65724545629885	0.00102888316558191	0.0583941367645315	-0.537931638999601
AL158040.1	TC1000008463.hg.1	-1.77896022796631	17.4966462453206	-4.65714411146656	0.00102903646538095	0.0583941367645315	-0.538080384443264
RPL10AP5	TC0100012187.hg.1	-1.49572110176087	5.20227845509847	-4.65663937319145	0.00102980032335747	0.0584135919314116	-0.538821220070406
pawchaw	TC1200010199.hg.1	1.96253621578216	4.48727585872014	4.65602979788507	0.00103072364543941	0.0584181994225862	-0.539715982848652
AC007389.2	TC0200012873.hg.1	-2.01711130142212	8.01036723454793	-4.6554667622235	0.00103157725859813	0.0584427058979979	-0.540542482491998
RPS23P7	TC1700008530.hg.1	-1.84561443328857	11.0235867500305	-4.65315161542191	0.0010350951647194	0.0585463834606575	-0.543941470646721
Y_RNA	TC0500008280.hg.1	1.53750514984131	3.87426414092382	4.65183005030647	0.00103710904152627	0.0586125026340377	-0.545882092696321
RPL23AP42	TC0300012981.hg.1	-3.63564300537109	15.384207646052	-4.65029215753082	0.00103945783366414	0.0586933527690644	-0.548140708348614
EMC6	TC1700006587.hg.1	-2.33268857002258	6.88913957277934	-4.65006272863516	0.00103980872180158	0.0586933527690644	-0.548477688145081
wuvor	TC2000008450.hg.1	1.37714338302612	5.1579669713974	4.64955407223572	0.00104058711061086	0.0587134032784479	-0.549224819122969
HMGN2P40	TC1500007669.hg.1	1.09911131858825	5.14150683085124	4.64855359752869	0.00104211993518199	0.0587759879702539	-0.550694462764371
RPL3P9	TC0800010888.hg.1	-1.96162557601929	7.15919943650564	-4.64710614423273	0.0010443418384492	0.0588737121701556	-0.552820961501027
swoyseebu	TC1900007755.hg.1	1.60455000400543	4.10935167471568	4.6468722943621	0.00104470128194114	0.0588737121701556	-0.553164547315759
RP11-170M17.2	TC1000010792.hg.1	-2.63885450363159	11.7096761067708	-4.64627487586498	0.00104562015493205	0.0588820790613256	-0.554042346766142
spernawbo	TC0300013765.hg.1	3.91188704967499	5.76713347434998	4.64615286191219	0.00104580792722509	0.0588820790613256	-0.554221631036445
Y_RNA	TC0300013020.hg.1	1.04206609725952	4.71748677889506	4.64037614634751	0.00105473924078147	0.0592708772629506	-0.562712364759935
leyfy	TC1200009721.hg.1	3.21280217170715	6.5859659910202	4.63776346603084	0.00105880535926518	0.0594044007396828	-0.566554188678258
AC012360.1	TC0200008731.hg.1	-1.92672252655029	15.7125182151794	-4.63729914333292	0.00105952973320858	0.0594197464971804	-0.567237061163651
STRA13	TC1700012087.hg.1	-2.07695043087006	4.88987328608831	-4.63533874634476	0.00106259391259462	0.0595650232362462	-0.570120546178004
RPL34P34	TC1900010181.hg.1	-1.54912185668945	4.60287479559581	-4.63509291173539	0.00106297882830333	0.0595650232362462	-0.570482177294992
RGS10	TC1000012011.hg.1	-3.78786468505859	12.9144882361094	-4.63470661376812	0.00106358397503952	0.0595748722716426	-0.571050453217821
gawflubu	TC1200008010.hg.1	1.54944670200348	4.27411953608195	4.63428992267576	0.00106423714536304	0.0595874022330087	-0.571663465130007
RNA5SP267	TC0800007745.hg.1	1.39178895950317	3.65620015064875	4.63393979192783	0.00106478631194414	0.0595941011902743	-0.572178577532741
FASTKD1	TC0200014857.hg.1	-3.24429273605347	6.98649978637695	-4.63249385333004	0.00106705741377558	0.0596971293847953	-0.574306038266187
RPL7P18	TC0500011485.hg.1	-2.54568576812744	8.55553793907166	-4.63201292000922	0.00106781394878791	0.0597153753827402	-0.575013722331721
spoybo	TC0Y00006454.hg.1	-3.33698701858521	7.95964280764262	-4.63036458243409	0.00107041121855411	0.0598365046407292	-0.577439483518872
PRPF31	TC1900008832.hg.1	-4.39623880386352	12.6239151159922	-4.6285659117392	0.00107325305462937	0.0599470592047309	-0.580086948023781
PSMA6	TC1400010596.hg.1	-3.17086410522461	15.3655095100403	-4.62823719028757	0.00107377329183769	0.0599504026584777	-0.580570845988061
AL512505.1	TC1300006929.hg.1	2.07553398609161	4.37857580184937	4.62798215703922	0.00107417709473477	0.0599504026584777	-0.580946281645327
AC009478.2	TC0200015110.hg.1	1.84418177604675	4.71295183897018	4.62657851362578	0.00107640243142242	0.0600412573486502	-0.583012767055931
smermor	TC1100011478.hg.1	1.26180255413055	4.45186732212702	4.62576748012322	0.00107769048446594	0.0600739920720077	-0.584206929804094
FDX1L	TC1900011863.hg.1	-2.5450828075409	7.43527619043986	-4.62406315194392	0.0010804025932187	0.0601179889307672	-0.586716698980325
skuvu	TC2000009444.hg.1	3.18892693519592	7.13810098171234	4.62366692887849	0.00108103414760654	0.0601179889307672	-0.587300233997455
ZNF780A	TSUnmapped00000582.hg.1	1.14543557167053	4.88575406869252	4.62205847694289	0.00108360196290991	0.0602059485829367	-0.589669314009769
AC068292.1	TC0200011572.hg.1	1.819415807724	4.65890554587046	4.62183259393304	0.00108396309459927	0.0602059485829367	-0.590002047021985
WDR5	TC0900009106.hg.1	-1.58891320228577	7.54415575663249	-4.61809095794588	0.00108996375938458	0.0605150147242152	-0.59551471479327
AC004129.9	TC0700010511.hg.1	-1.26474690437317	6.27973345915477	-4.61742127447378	0.00109104149878914	0.060525399275772	-0.596501602234469
Metazoa_SRP	TC1600007493.hg.1	-1.52778482437134	14.8423246542613	-4.61726622039754	0.00109129119337485	0.060525399275772	-0.596730109229614
RPS2P24	TC0500007853.hg.1	-2.10748553276062	7.71302509307861	-4.61593957851234	0.00109343007120005	0.0605713074752421	-0.598685361656718
gleechoyby	TC0500009374.hg.1	1.59280502796173	3.25876587629318	4.61490205798015	0.00109510592748733	0.0605713074752421	-0.600214680992966
RP11-172F4.2	TC0900008107.hg.1	-2.84299850463867	12.8619477748871	-4.61460994186638	0.00109557826225141	0.0605713074752421	-0.600645293292153
RP4-710M3.2	TC1100007172.hg.1	1.16749453544617	3.97841644287109	4.61416480240791	0.0010962984445538	0.0605713074752421	-0.601301504023361
RP11-466F5.9	TC0100010464.hg.1	-2.25714468955994	5.90694143374761	-4.61373684262752	0.00109699130806429	0.0605713074752421	-0.601932417080512
ZNF574	TC1900008172.hg.1	-2.8391809463501	6.13902544975281	-4.61268181364382	0.00109870138640628	0.0605879665568122	-0.603487894705043
DRAP1	TC1100008044.hg.1	-3.73640441894531	11.3025727272034	-4.61220566926117	0.00109947409114943	0.0606064889855093	-0.604189950972613
DYRK1A	TC2100007082.hg.1	4.87630391120911	8.70499233404795	4.61048217537121	0.00110227588812343	0.060669824617725	-0.606731460018272
AC073330.1	TC0700011454.hg.1	-1.7517499923706	12.8032913208008	-4.6100500552672	0.00110297955667818	0.060669824617725	-0.607368745542932
RP11-407P2.1	TC1200012069.hg.1	-2.09078478813171	5.67788469791412	-4.60920234886678	0.00110436136147159	0.060669824617725	-0.60861901418913
TTC39C	TC1800006902.hg.1	3.50994968414307	8.78129458427429	4.60891781271384	0.00110482558351424	0.060669824617725	-0.609038696208391
GCSH	TC1600011573.hg.1	-1.78809189796448	8.5196814139684	-4.6089171153893	0.00110482672145792	0.060669824617725	-0.609039724755437
FNDC3B	TC0300009500.hg.1	2.05915832519531	14.9841337203979	4.60885673517096	0.00110492525892207	0.060669824617725	-0.609128785278491
RP11-546B8.1	TC0500012801.hg.1	-2.4059910774231	5.7746821641922	-4.60855548758504	0.00110541701974146	0.060669824617725	-0.609573132153892
CTB-79E8.3	TC0500012838.hg.1	-1.93754601478577	5.48718372980754	-4.60852153294175	0.00110547246240995	0.060669824617725	-0.609623216860744
SRA1	TC0500013373.hg.1	-2.71548271179199	8.13583767414093	-4.60749344580347	0.00110715257373876	0.060716159621891	-0.611139776034991
RPL35AP33	TC1600010687.hg.1	-2.20697975158691	7.10615913073222	-4.60657286565251	0.0011086593058978	0.0607737660370265	-0.612497883381027
IGF1R	TC1500008485.hg.1	5.23915386199951	12.9350996812185	4.60631663637908	0.00110907907027822	0.0607737660370265	-0.612875914223524
MRPL18	TC0600010060.hg.1	-3.93417024612427	10.2500813802083	-4.60536590842455	0.00111063806948868	0.0608195111583277	-0.614278667887326
AC000041.8	TC2200009334.hg.1	-3.30497646331787	11.2242685159047	-4.60526845132132	0.00111079801113478	0.0608195111583277	-0.614422468850663
tawloy	TC1900010247.hg.1	1.23532426357269	3.788196961085	4.60500594162524	0.00111122895085488	0.0608195111583277	-0.61480981709794
Metazoa_SRP	TC0X00007895.hg.1	-2.05183362960816	16.5428525606791	-4.60376180105659	0.00111327377516172	0.0609074013938539	-0.616645759127555
AC004656.1	TC0X00009267.hg.1	-1.98070907592773	17.3145768642426	-4.60339807041121	0.00111387234706821	0.060916128811186	-0.617182549725893
FBL	TSUnmapped00000344.hg.1	-3.09532690048218	15.6967015266418	-4.60279698092553	0.00111486227961515	0.0609462438869994	-0.618069675984239
RBBP7	TC0X00009160.hg.1	-3.65396738052368	13.151832818985	-4.60251208557479	0.00111533180047355	0.0609478970684139	-0.618490161671957
AC002979.1	TC1200008866.hg.1	-1.97948360443115	17.0060102144877	-4.60144871396509	0.00111708614894952	0.0610197313921266	-0.620059731595484
tornawbu	TC0100006895.hg.1	1.31762909889221	3.28335577249527	4.59973707241147	0.00111991619228631	0.0611502448243858	-0.622586524480406
CIB1	TC1500010429.hg.1	-3.58255195617676	9.10901614030202	-4.59899521532977	0.00112114515829503	0.0611588495272955	-0.623681819664444
kawveyby	TC1300008672.hg.1	2.58543062210083	6.22441955407461	4.59884379347838	0.00112139618146556	0.0611588495272955	-0.623905392573859
RP11-637O11.2	TC0300009423.hg.1	-1.66944408416748	9.06252749760946	-4.59738616435441	0.00112381566685323	0.0612667209027707	-0.626057743759206
flasnaw	TC1600008185.hg.1	1.37264513969421	4.01279117663701	4.59652848494366	0.0011252419088991	0.0612997632425262	-0.627324351414948
RP11-277E18.2	TC1200009799.hg.1	1.08466994762421	4.09693346420924	4.59649033434539	0.00112530539463558	0.0612997632425262	-0.627380694187754
slarskerby	TC0700008758.hg.1	6.06849098205566	12.547092517217	4.59463851576626	0.00112839156771014	0.0613714966922555	-0.630115817656853
RP11-152C15.1	TC0800010748.hg.1	-3.14279913902283	8.31824060281118	-4.59403758602748	0.00112939499280152	0.0613946926921415	-0.631003497210212
PEPD	TC1900010391.hg.1	-2.98216915130615	7.23736000061035	-4.5935486096377	0.00113021218129089	0.0613983120960079	-0.631725841773054
AC078899.3	TC1900007471.hg.1	1.28039669990539	6.54198785622915	4.59291370990772	0.00113127418062444	0.061431951542363	-0.632663806278179
RPL7P44	TC1300009290.hg.1	-1.68033027648926	7.47191727161407	-4.59201920030307	0.00113277223552305	0.0614485383195475	-0.633985405989398
PCBP4	TC0300013988.hg.1	-1.93089509010315	8.04825246334076	-4.59167384174883	0.00113335118065316	0.0614485383195475	-0.634495690554282
AC007881.4	TC0200007996.hg.1	-2.7891092300415	8.28760842482249	-4.59058301854453	0.00113518186447964	0.0615237530418859	-0.636107553768836
